id	text	label
2034	উদিয়মান ক্রিকেটারদের প্রতি আপনার বক্তব্য কি আফতাব?	Negative
2035	বিএনপি পন্থী খেলোয়াররা আজ রান বয়কট করবে- এটা স্বাভাবিক ব্যাপারই।	Negative
2036	4থ ইনিংস তোমাদের ব্যাট করতে হবে	Negative
2037	সাহসী এবং আগ্রাসী মনোভাব নিয়ে খেলাটা এখনও শিখতে পারলো না!	Negative
2038	লংগার ভার্সনের জন্য মোসাদ্দেক পরীক্ষিত সৈনিক -	Positive
2039	রোশানের কথাটা ভালো লাগ্লো,,,যুক্তিসংগত কথা	Negative
2040	জাতীয় দলে আসলে ওর মত আবাল বোলারকে প্যান্ট খুলে পেটায় সব ব্যাটসম্যানরা।	Negative
2041	ফাইনালে আমরাও বুঝে নেব।	Positive
2042	সে সেরা,তাই সে ফিরলো সেরাদের মতো।ওয়েলকাম লিজেন্ড আবার দেখিয়ে দাও তুমি কে!	Positive
2043	ব্যাডিং কুচ করা হোক নান্নু বিরিয়ানি কে।	Negative
2044	হালার পোলারা শুধু বাংলাদেশের সাথেই পারবো	Negative
2045	দেশের প্রতিটি প্লেয়ার কে নষ্ট করার মূল কয়ান মিডিয়া।	Negative
2046	আমাদের অধিনায়ক সাহেবে মাতাল হয়ে গেছে।উনি টচ জিতে কেন বার বার ব্যাটিং নিচ্ছেন???	Negative
2047	৫ দিনের ম্যাচ ২.৫ দিনেই শেষ,এদের শর্ত দিয়ে বেতন দেয়া হোক	Negative
2048	মাথামোটা বিসিবির মাথায় এসব ঢুকলে তো! এমন গুরুত্ব ম্যাচের জন্য যে রিজার্ভ ডে রাখতে হয়, তা উনাদের মোটা মাথায় আসেই নি কখনও!	Negative
2049	বাংলাদেশ ১৬০ রানে আউট হয়ে যাবে	Negative
2050	হয়ছে আর ফুলায়েন না মমিনুলকে।	Negative
2051	এজন্যইতো ৩ বলে ০ রান করে ম্যাওর বাচ্চা	Negative
2052	বেচারা সাব্বির। তার কি অপরাধ,যার টেষ্ট ম্যাচ খেলার ইচ্ছেই নেই তাকে বাংলাদেশ টিম জোর করে টেষ্টে নামিয়ে দিচ্ছে	Neutral
2053	স্কোর কত?	Negative
2054	একটা ভালো খেলোয়ার দশ বারো ইনিংসে চেনা যায়না তাইলে সাব্বির অনেক আগে বাত যাওয়ার কথা??	Positive
2055	বোলিং পিচ তবে আমাদের ব্যাটসম্যানদের আউটগুলো আত্মহত্যা ছাড়া আর কিছুই নয়।	Negative
2056	উইকেটের যে অবস্থা,এখানে ২০০ রান চেজ করাও সো টাফ!	Neutral
2057	হারার জন্য রেডি হ	Negative
2058	আসলে বর্তমানে আমরা ক্রিকেট-চর্চা রেখে হাথুরু-চর্চার পেছনেই সময় বেশী ব্যায় করছি,	Neutral
2059	লাভ ইউ বস্	Positive
2060	এভাবে যাবে আর আসবে কিছুক্ষণ পরে দেখবে খেলা শেষ	Negative
2061	এখনও সময়া আছে বাংলাদেশ ক্রিকেট এর স্বার্থে সবাই কে ঐক্যবদ্ধ হতে হবে	Negative
2062	রাজ্জাক ৩ উইকেট	Positive
2063	রাজ্জাকের সাথে বেঈমানী করেছে বিসিবি	Negative
2064	হেরাথ বল করলে বুঝা যাবে	Negative
2065	মুৃমিনুলের আউট ছিল জগণ্য।	Negative
2066	তিনটাই একই মানের।	Neutral
2067	বাংলাদেশ দলের অবশ্যই উন্নতি হবে এই আশা রাখি।	Negative
2068	আমার মনে হয় তার পাখা গজায়ছে।	Negative
2069	আমরা কেন হারি,আমাদের ব্যর্থতা কোথায়,কিভাবে তা উন্নয়ন করা যাবে চিন্তা হওয়ার দরকার এগুলো বিষয় নিয়ে।	Negative
2070	আফতাব, তুমি ওয়ানডেতে বাংলাদেশের প্রথম ৫ উইকেট শিকারি।	Positive
2071	ডান হাতি বোলারের জন্য ম্যালকম মার্শাল, বাঁহাতি বোলারের জন্য ওয়াসিম আক্রম	Positive
2072	সাকিব এমনি তারে কিনা আবার অধিনায়কে প্রত্যাবর্তন করা হল!	Negative
2073	স্বজন পোষন এবং আধবুড়ো ঢ্যামনাগুলোকে ছেটে ফেলতে হবে।	Negative
2074	বাংলাদেশ 180 রানের ব্যাবধানে হারবে	Negative
2075	আমাদের ব্যাটসম্যানরা বাজে শটস খেলে আউট হয়েছে। দ্বিতীয় ইনিংসে এই ভুল না করলেই হলো।	Positive
2076	সময় এসেছে রাজাকার পিচ কিউরেটর কে পাছায় লাথি দিয়ে বের করার	Negative
2077	ক্রিকেটারদের প্রতিযোগিতামূলক ক্রিকেট সম্বন্ধে ধারনা নাই	Negative
2078	দল জেতায় মুশি ক্রেডিট ম্যাসের,দল জেতায় রিয়াদ আর ম্যাস বীর হয়ে যায়।	Negative
2079	তাদের স্পীন এটাক যে আমাদের থেকে ভালো তা কি এই পাকনাদের মাথায় ছিলো না?	Negative
2080	বিদেশী ৫ জন এক ম্যাচে ঠিকই আছে।	Neutral
2081	দ্রুত তাকে জাতীয়দলে সুযোগ দিয়ে ক্যারিয়ার ধংস্ব করে দিতে হবে।	Negative
2082	ওই নিম্ন মানের পাড়ার ক্রিকেট, ঘরোয়া লীগ, বিপিএল এসব এই পীরবাবা ম্যাছরাফি ঝর তুলতে পারেন।	Negative
2083	নিলয় সবজায়গায় দেখি মাশরাফি নিয়ে বাজে কমেন্ট করিস আগে মাশরাফির পায়ের কাছে যেতে পারিস কিনা দেখ,সম্মান দিলে সম্মান পাওয়া যায়	Negative
2084	দ্বিতীয় ইনিংসে লিটন দাসের ট্রিপল সেঞ্চুরি চাই	Positive
2085	জয় বাংলা কাপ! তাও আবার স্বাধীনতার মাস মার্চে। যার মাথা থেকে এমন চমৎকার আইডিয়া এসেছে তালে স্যালুট	Positive
2086	সৌম্যকে বাদ দেওয়া হোক	Negative
2087	প্রথমটি হচ্ছে, কোচ অত:পর সাকিব,সাকিব আর সাকিবরে দলে রাখা	Positive
2088	আমরা বাঙালিরা অলপতে খুশি।একবার ভাল খেললে দেমাগ বেড়ে যায।মুমিনুলের আউট এর প্রমাণ।	Negative
2089	মুমিনুলের পর, রাজের রাজসিক প্রত্যাবর্তন।	Positive
2090	ভাই থামেন ত্রকটু জিরা পানি খান,খেলা ত্রখনো অনেক বাকি?ত্রতটা হাওয়া দিয়েন না,যেন আকাশে ওঠে যায়.	Neutral
2091	গুরু তোমায় লাল সালাম,এগিয়ে যাও আর সবাই কে দেখিয়ে দাও,,,,,,,	Positive
2092	স্যলুট জানাই রাজ্জাক ভাই কে।।	Positive
2093	এই রাজ্জাক কে ১ম ম্যাচে বসে থাকতে হয়,এই নির্বাচক প্যানেল দিয়ে কিছু হবে না	Negative
2094	সালা সিলেক্টারদের জুতা মারা উচিত। ভালো খেলোয়ারদের সুযোগ দেয়না	Negative
2095	কারা যেন রাজ্জাক ভাইয়ের জায়গায় গাঁজামুল কে নিয়ে ছিল?	Negative
2096	রাজ্জাক ভাই একটা ফ্লাটের দাবি করতে পারে	Neutral
2097	ধন্যবাদ রাজ্জাককে সুযোগ দেওয়ার জন্য।	Positive
2098	হাতুরে সিংহে এতো দিন,আঃ রাজ্জাককে খেলার বাহিরে রাখল কেন?	Negative
2099	মাহমুদুল্লাহকে টেষ্ট স্কোয়াডেই রাখার কথা ছিল না, সেখানে তাকে টেষ্ট সিরিজের অধিনায়ক করা হয়েছে।	Negative
2100	হাথুরেসিংকে নিয়ে না ভেবে মাহামুদুল্লার উচিৎ এইবার শুধু বাঁশ খাবে নাকি আইক্কাওয়ালা বাঁশ খাবে সেটা নিয়ে চিন্তা করা।	Negative
2101	সাকিবকে যে যতই খারাপ বলুক অহংকারি বলুক আমার কাছে মোটেই সেরকম নয় বরং মনে হয় বাংলাদেশের ইতিহাসে দ্বিতীয় সাকিব আর আসবে না	Positive
2102	সাকিব, তামিম, মুশফিক দল থেকে বিদায় নিলে নেপালের কাছে হোয়াটওয়াশ হতে হবে।	Negative
2103	বেশি বয়সি খেলোয়াড়দের দিয়ে test match বেশি করে খেলানো উচিত।	Positive
2104	লোয়ার অর্ডার ব্যাটসম্যানরা অত্যন্ত বাজে খেলেছে।	Negative
2105	আরে কিছু বুজিনা ভারতের সাথে ম্যাচ হলে সব আমিপয়ারেরা ভারতের সাপট করে কেন.....?	Negative
2106	যে কোন দলই একা ফিকসিং হয় না সাথে অন্য দলও থাকে	Negative
2107	বাংলার গেইল (এনামুল) শুধু বা... পরিবর্তন হয়েছে আর কিছু হয়নি	Negative
2108	৫০তে খুশি হলে হবেনা ১০০হলে হবে	Negative
2109	বাংলাদেশ এখনো তামিমের যোগ্য ওপেনার পেলো না।	Negative
2110	এই তো,এত দিন পরে একটা ওপেনার পাওয়া গেল!বিজয়	Positive
2111	"হাতুরে ছাড়া ""বাংলার ক্রিকেটার জিন্দা হে""!"	Negative
2112	বাংলাদেশ ক্রিকেট দলকে অডিন্দন।	Positive
2113	এই পিচে কম করে ৩৮০ রান ওঠে আগে ব‍্য‌াট করলে	Neutral
2114	হাথুরুর হার্ট ভেঙ্গে খান খান,	Negative
2115	অাজ পতন দেখবো। অামরা বোধহয় একটু বেশিই অাবেগপ্রবণ।	Negative
2116	তামিম-সাকিব ছাড়া এদেশে কি আর কোন খেলয়ার আছে যে ম্যাচ জিতাবে ?	Negative
2117	মাশরাপি কই।।আমি ওর খুব ভুক্ত	Positive
2118	পূর্নাঙ্গ সিরিজ হলে ভালো হতো। টেস্ট ভালো লাগেনা।	Negative
2119	রক্ষনাত্তক হয়ে অাবার টেস্ট জেতার অাশা করি।	Negative
2120	রাজ্জাক ক‌ে শুভ কামনা রইল।	Positive
2121	মোসাদ্দেক কে বসিয়ে গতি দানব সুজন কে দলে নিলেই ত হয়।	Negative
2122	ভারতের ধীর স্থির, ঠান্ডা মাথার ব্যাটিং দেশে শিখা উচিৎ	Positive
2123	ওর মতো থার্ড ক্লাস মাইন্ডের কোচের কাছ থেকে এর চেয়ে বেশি কিছু অাশা করাও তো বোকামি...!	Negative
2124	মমিনুল কে নিয়ে তার অবজ্ঞার জবাব মমিনুল দিয়েছে।	Positive
2125	হাথুরুর নাকে মুখে, ঘামে ভেজা চপচপ করা জামা ঘঁষে দিলো মুমিনুল হক!!	Negative
2126	সালা হাথুরার মাথায় তো এখন হাঁতুড়ির বাড়ি পড় ছে। মুমিনুল তো তার মুখে ঝাটার বাড়ি দিছে	Negative
2127	হাথুরুর ধারে ওর যাবেই কি আর আসবেই কি, ওর কাজ ও করে দেখিয়েছে।	Neutral
2128	আগামিকালের ম্যাচে ইনশাহ আল্লাহ হাতুরিকে ব্যাট দিয়া পিটিয়ে এর জবাব দেবে মমিনুল।	Negative
2129	হাতুরি একটা হিংসুটে লোক	Negative
2130	গ্রেট প্লেয়ারদের হেটার থাকবেই	Neutral
2131	ধীরে ধীরে বিশ্ব ক্রিকেটে নিজেদের শক্ত অবস্থান সুসংহত করে নিয়েছে টিম আফগানিস্তান	Positive
2132	'আআফগানরা ভালো দল	Neutral
2133	স্টাররা তারাতারি দলে ডাক পাওয়ার জন্য, পরে আর ভাল থাকে না..	Negative
2134	জাতীয় দলের বাহিরে দূর্দান্ত সৌম্য, তাহলে সৌম্য জাতীয় দলের বাহিরেই থাকুক	Negative
2135	যুব বিশ্বকাপের সেমিতে ভারতের কাছে যাচ্ছেতাইভাবে হেরেছে পাকিস্তান।	Neutral
2136	মুমিনুলকে ওয়ানডে ম্যাচেও খেলানো হোক। আমার মনে হয় ওরে ওয়ান ডাউনে খেলালে ভাল করবে।	Negative
2137	সাব্বির ৩ এ ব্যাট করে আর মোমিনুল ওয়ানডেতে চান্স পায় না	Negative
2138	মাশরাফিকে আপনি অপছন্দ করতেই পারেন। তাই বলে কী তার সব অর্জনকে অস্বীকার করতে হবে?	Neutral
2139	ওয়ানডেতে নেওয়া হোক মমিনুলকে	Negative
2140	মমিনুল হক কে ওয়ান ডে ক্রিকেটে নিয়মিত করা হোক,	Positive
2141	আড়ালে থাকা এক হিরো	Positive
2142	এক ম্যাচ ভালো খেললেই দশ ম্যাচ খারাপ খেলা খেলয়ারকে নিয়ে হইচই করার কিছুই নেই,	Negative
2143	লিটন ভাল খেলছে ভাল কথা...তবে সে মুশির বিকল্প নয়..	Negative
2144	লিটন ন্যাচারাল ট্যালেন্ট ; তার সলিড টেকনিক দেখেই বোঝা যায়।	Positive
2145	অবশ্যই লিটনের অনেক দেয়ার আছে তাই তাকে বারবার সুযোগও দেয়া হচ্ছে মুশফিকের উত্তরসূরি হিসেবে।	Positive
2146	লিঠন সমালোচকদের মুখে থুথু দিয়েছে।।	Positive
2147	বিপিএলে মমিনুলের অপেনিং করার অভিজ্ঞতা আছে ।	Negative
2148	অভিনন্দন লিটন কুমার দাস টেস্ট ক্যারিয়ারের ৩য় হাফসেঞ্চুরী তুলে নিলেন	Positive
2149	পিচ্চি মমিনুল ও লিটন দাদার বীরত্বপূর্ণ ব্যাটিংয়ে এই টেস্ট ড্র হলো.	Positive
2150	মমিনুল ময় টেস্ট,,,,,ভাল জবাব ছিল,, এটা হাতুরের জন্য।	Positive
2151	বোলার গুলা সারাটাদিন গাধা খাটনি না খাইটা উইকেট পাইল না	Negative
2152	তুষার ইমরান এবং শাহরিয়ার নাফিজকে ও টেস্টে ফিরিয়ে আনা উচিৎ।	Negative
2153	চার বছর পর ফিরেছেন ঠিক তবে এক ম্যাচের জন্য না নিয়ে কয়েকটা ম্যাচ সুযোগ দিতে হবে।	Positive
2154	তাকে নিয়ে আলোচনা-সমালোচনার কিছু আছে বলে আমি মনে করি নাহ!	Neutral
2155	একটা সময় ছিল,বাংলাদেশ মানেই স্পিন,আর স্পিন মানেই রাজ্জাক ও সাকিব জুটি।	Neutral
2156	আন্তর্জাতিক চাপে তার বোলিং অ্যাকশন অবৈধ ঘোষনা করা হয়।	Negative
2157	শ্রীলংকার হেরাথ,মুরালি যে বয়স পর্যন্ত খেলেছেন,রাজ্জাক ও সেরকম বয়স পর্যন্ত খেলা উচিত	Positive
2158	সে সাকিবের চাইতেও ভালো স্পিনার আর অভিজ্ঞ! আজ তারই প্রমান মিলছে!	Positive
2159	তাকে নিয়মিত দলে রাখলে বাংলাদেশের ক্রিকেট বিশ্ব আসনে মাথা উচু করে দাড়াবে।	Positive
2160	বিশ্ব ক্রিকেটে বাংলাদেশ এখন নিজেদের অবস্থান শক্ত করার জন্য উদগ্রীব।	Positive
2161	এই ম্যাচটি হয়তো হতে পারে আমাদের দেশের জন্য সম্ভাবনা ময় ম্যাচ	Positive
2162	রাজ্জাক ৩ উইকেট নিতেই এত মন্তব্য এত আলোচনা সমালোচনা চার বছর আগে আপনারা কই আছিলেন???	Negative
2163	ফাস্ট উইকেট পেয়েছে	Positive
2164	রাজ্জাক আইকন খেলোয়ার বাংলাদেশ দলের	Positive
2165	নির্বাচকমণ্ডলী'র শুভবুদ্ধির উদয় হল।	Positive
2166	শুরুতেই উইকেট নিয়েছেন,আশা করি ভাল করবেন,খোদা ভরসা	Positive
2167	ভাল করলে সামনের দিন গুলোতে দেখতে চাই।	Positive
2168	অভিনন্দন রাজ্জাক	Positive
2169	লাভ নাই। খালি লেগ সাইডে বল দিবে আর চার খাবে	Negative
2170	এতো খুসি হওয়ার কিছূ নেই দুইদিন পর আবার জেই সেই	Negative
2171	হিরা সবাই। ছিনেনা ।	Negative
2172	১ ম উইকেট রাজ্জাক পেল	Positive
2173	মিরপুর এর পিচ হলো স্পিন সহায়ক, যার ফলে প্রথম দিনের ১৪ উইকেট এর মধ্যে ১০টি পেয়েছে স্পিন বোলাররা।	Negative
2174	প্রতিপক্ষ আগে ব্যাটিং করে ৫০০ করলে ওরা ৩০০-৩৫০ করবে, আর যেদিন প্রতিপক্ষ ২০০-৩০০ করবে সেদিন ওরা করবে ১৫০-২০০, কেননা ওরা জানে যে লিড নেয়া ওদের পক্ষে সম্ভব না!!	Negative
2175	সামঞ্জস্যপূর্ণ পিচ করা উচিত ।	Neutral
2176	বাংলাদেশ যদি জিতে নেংটায় ঘুরবো রাস্তায়!	Negative
2177	কালকেই আমরা হেরে যাব।	Negative
2178	নদীর কুলের বাড়ীর যেমন ভরসা নেই বাংলাদেশ Cricket টিমেও তেমন ভরসা নেই	Negative
2179	২৫০ করতে পারলে ধন্য হয়ে যাই ।	Positive
2180	লি ট নে ভরষা রাখুন.... আশা করি ভালকিছু করবেন.... শুভকামনা রইল...	Positive
2181	সুজন ভাউ ১ম টেস্টের পরে বলেছিলেন উনাদের মনে হয়েছে রাজ্জাকের চেয়ে সাঞ্জামুল ভালো হবে। বাকীটা ইতিহাস।	Negative
2182	খেলা কোনডা রেখে কোনডা দেখব এইডা ভাবচ্ছি	Negative
2183	রাজ্জাক কাণ্ড বাদ দিয়া, ব্যাটিং কাণ্ড নিয়া বলেন	Negative
2184	কিন্তু ব্যাটিং এর অবস্থা তো খুব নাজুক	Negative
2185	রাজ্জাকের যদি দিনটি খারাপ যেত তখন কি হেডলাইন হত?	Negative
2186	এই টেস্ট জিততে হলে অবশ্যই লিড নিতে হবে।	Positive
2187	মমিনুল ফিক্সিং করে থাকতে পারে!ওর আউট হওয়ার ধরনটা ছিল খুবই সন্দেহজনক!	Negative
2188	আউটের ধরন দেখে মনে হচ্ছে ফিক্সিং ম্যাচ	Negative
2189	এদের মন কোথায় ছিল?? মিরপুর এ? না বকশিবাজার এ?	Negative
2190	শ্রীলংকাকে অতি দুর্বল দল মনেকরা	Negative
2191	দল জেতায় তামিম আবালরা আওয়াজ তোলে ম্যাসের নামে স্টেডিয়াম হোক	Negative
2192	কিন্তু নাসির কে দলে নেয়ার জন্যে একটা সময় কমেন্ট বক্সে ঝড় ওঠতো।	Negative
2193	বাংলাদশের ক্রিকেট দলের স্বভাব হল দুই একটা ম্যাচ জেতার পর আকাশে উড়তে থাকে	Negative
2194	আজকের হার নিয়ে কোনো মন্তব্য করা ইসলাম বিরোধী কারন দলে কোনো কাফের খেলোয়ার ছিলো না, যেমনঃ সৌম্য, লিটন	Negative
2195	নাছির আর এনামুল কে যে গুলো এখন বাদ দিতে বলতেছে অই গুলো রে আগে পাছায় লাথি মারা উচিত	Negative
2196	গতকাল এর ম্যাচ এ তা টের ও পাওয়া গেছে,আর নিজেদের মাঠে বাংলাদেশ সবসময় ই ফেভারিট,	Negative
2197	শ্রীলংকা এখন এতইই দূর্বল,যে তারা জিম্বাবুয়ে এর সাথে হেরেও যেতে পারে	Negative
2198	আমরাই ফেভারিট	Positive
2199	ফেবারিট বাংলাদেশ, জিম্বাবুয়ে আন্ডারডগ।	Neutral
2200	যারা ৩ডিপার্টমেন্টে ভাল খেলবে তারা।	Neutral
2201	যেভাবে ফুটবল খেলা তা হারিয়ে গেলো আমাদের মন থেকে. ক্রিকেট এর ও একই অবস্থা হবে কোনো একসময়.হয়তো সেই দিনটি খুব দূরে নয়	Negative
2202	বগুড়ায় বিপিএল দেখতে চাই আগামী বছর ।	Positive
2203	বাংলাদেশ নিজেদের খোঁড়া গর্তে পড়ে মরেছে।	Negative
2204	প্রতিপক্ষের স্পিন বেটার জেনেও কেন স্পিনিং ট্র্যাক তৈরি করল এটা একটা কৌতুকই বটে	Negative
2205	শ্রীলংকার উচিত এখনই ইনিংস ডিক্লায়ার করে দেওয়া. কারণ এই বাংলাদেশ দুইবার ব্যাটিং করলে ও এই রান নিতে পারবে না.।	Negative
2206	আগে পাপন সাহেবকে বিদায় নিতে হবে।	Negative
2207	পাঠা বাবুরা যথারীতি হামলে পড়ছে।	Negative
2208	ভারত মনে হয় আপনার সাপোর্ট এর অপেক্ষাতেই বসে আছে।	Neutral
2209	হাথুরুর বিদায়ে যারা খুশী হয়েছিলেন, তারা এখন কি বলবেন?	Neutral
2210	রাগের মাথায় আমরা অনেক কথা বলি। তবে, আমি বিশ্বাস করি, বাংলাদেশ যদি এখনো মন দিয়ে ধৈর্য ধরে খেলে, ইনশাল্লাহ জিতবে।	Positive
2211	যতটা খারাপ লাগছে বাংলাদেশী দলটার জন্যে তার হাজার গুন মজা লাগছে ওই একঝাঁক সমর্থক যারা নিজের দেশের দিকে না তাকিয়ে ভারতের প্রত্যেকটা হার-জিতে নেগেটিভ কমেন্টে ভরিয়ে দেয় সোশাল মেডিয়া!	Positive
2212	রংপুর রাইডার্সের ব্যয় তাহলে সার্থক হলো ।	Positive
2213	ধুর মিয়া, তারা করতেছে বিজনেস আর আপনি এখানে দান নিয়ে পড়ে আছেন।	Negative
2214	আচ্ছা, এসব ফ্রানচাইজীরা এসব টাকা পায় কোথা থেকে?	Neutral
2215	বিপিএলে বাংলাদেশি তারকাদের মধ্যে ফ্লপ সৌম্য সরকার।	Negative
2216	পরিসংখ্যানে পরিষ্কার বোঝা যাচ্ছে,ঢাকার পিচ ব্যাটসম্যানদের কতটা ভুগিয়েছে...বোলারদের প্রত্যেক জয়গাঁথার ভেন্যু ঢাকা	Negative
2217	আমরা কি পেলাম মানে? বিসিবির কোষাগারে যে আনুমানিক ৫০ কোটি টাকা জমা হল, সেটাকে আপনার পাওয়া মনে হচ্ছে না!	Negative
2218	মাশরাফির তুলনা মাশরাফি ৷	Neutral
2219	পিএল হবে, নাটক হবে না! প্রতি বিপিএলেই নাটুকে ঘটনা থাকে।	Negative
2220	প্রতিবছরের মতন অন্তত এ বছর নাটক হবেনা মনে করেছিলাম, কিন্ত শেষমেষ সেটাও আর বাকী থাকলনা।	Negative
2221	বিপিএল গভর্নিং কাউন্সিলের আজকের সিদ্ধান্তে খুউব নস্টালজিক হয়ে গেলাম।	Negative
2222	ছোটবেলার সেই পাড়ার ক্রিকেট টুর্নামেন্টের কথা মনে পড়ে গেল।	Neutral
2223	ধন্যবাদ কুমিল্লার টিম ম্যানেজমেন্টকে মেনে নেওয়ার জন্য ।	Positive
2224	নিয়ম আবার মানতে চায় না কিভাবে!! নিয়ম তো নিয়ম।	Neutral
2225	রিজার্ভ ডের নিয়মটা অবশ্য ভাল দিক।	Positive
2226	কেবারেই অপেশাদার মনোভাবের একটা দলকে হাথুরু আস্তে আস্তে পেশাদার, লড়াকু এবং ভয়-ডরহীন ক্রিকেট খেলুড়ে টিমে পরিণত করার পথে	Negative
2227	হাতুর সিংহের বিপক্ষে অনলি মমিনুলই যথেষ্ট	Positive
2228	১০ খেলে ১ জিতে লাভ কি তাও জিম্বাবুয়ে বা আফগানিস্তানের সাথে।	Negative
2229	জিম্বাবুয়ে সাথে পরবে কিনতু আফগানিসতানের সাথে পারবে না	Negative
2230	হার নিয়া মাঠ থেকে গিয়ে সংবাদ সম্মেলনে কি বলবা সেটা ভাবো বাছা।	Neutral
2231	তাই উড়তেছিল আর ফলাফল যথারীতি বেশি উড়লে যা হয় ।	Negative
2232	কাল যদি ওপেনিং জুটি 100+ রান করতে পারে,তবে বুঝবেন,সবার আত্নবিশ্বাস বাড়বে	Positive
2233	বালের দল অামার ; এই শ্রীলংকা নাচাইয়া ত্রিদেশীয় ট্রফি জিতলো মিরপুরে বসে এখন টেস্টেও সেই নাচায়!!	Negative
2234	বাংলাদেশ ১ম ইনিংসে ছেরাম ব্যাটিং করেছে  সে অনুযায়ী বাংলাদেশই জিতবে!	Positive
2235	যত রানই হোক সেটা টেস্ট স্পেশালিষ্ট সাব্বিরের জন্য তুচ্ছ । নো টেনশ	Negative
2236	সাব্বির একাই ম্যাচ জেতাবে,চিন্তার কোন কারন নেই ।।	Positive
2237	SL বাংলাদেশে এসে,, কয়টা ম্যাচ জিতে নিল,,, কত দারুণ পারপরমেন্স করে যাচ্ছে,,	Positive
2238	তারা তো কন্ডিশন,,, আবহাওয়া, চক্কর - বক্কর কইরা সময় নষ্ট করতেছে না	Positive
2239	লেগ স্পিনারদের খরুচে বোলার হিসেবে অবহেলা নয় তৈরি করা।	Positive
2240	মমিনুল, সোম্য, সাব্বির, বিজয়ের মতো প্লেয়ারদের সাথে কাজ করা খুবি জরুরী।	Positive
2241	ক্রিকেটারদের যতটা না দোষ তার থেকে বেশী দোষ ক্রিকেট বোর্ড এবং ম্যানেজমেন্টের	Negative
2242	মিলার তো প্রচুর মেরে খেলে। কই তাকে য়ো টেষ্টে অভিশেক করানোর চিন্তাও করে	Negative
2243	এক মাঠে এত খেলা হলে কিউরেটর কিভাবে সব ঠিক রাখবে??	Negative
2244	কমপক্ষে আড়াইশো রানের ব্যবধানে বাংলাদেশ দলের পরাজয় তামিমদের কপালে লেখা হয়ে গেছে।	Negative
2245	বাংলাদেশ এই ম্যাচে রেজাল্ট চাইছে রেজাল্ট পাবে তো প্রব্লেম কি	Negative
2246	জিতলে গামিনি ভালো হারলে খারাপ আজব কাহিনি।	Negative
2247	"দোয়া কইরা দিছি আর কোনো দিনই ভালো খেলতে পারবেনা , এরা তো খেলতে আসে নাই এরা এসেছে নাম ফুটাতে ""বদনাম"	Negative
2248	আরে ভাই, তারা তারি হেরে গিয়ে,ঘরুয়া লিক খেলবে,তার সত্যাতা হল,মুশিরিকের ও মমির আউট হওয়ার দরন।	Negative
2249	ক্রিকেটের অভিজাত দল গুলোর দল নির্বাচনের যদি তাকাই তবে দেখতে পাবো তারা ক্রিকেটারদের এ্যাবিলিটি অনুযায়ী দল সাজা	Negative
2250	ফিঞ্চ,মরগান,বাটলার,রয়,হেল্স,গাপটিল,মিলার,ডুমিনি,চাহাল,থিসারাদের মতো ক্রিটাররা যেখানে টেষ্ট দলে জায়গা পায়না	Neutral
2251	তিন দিনে ম্যাচ শেষ হয়ে গেলে দুই দিন বেশি ছুটি পাবে এ জন্য তাড়া তাড়ি আউট হচ্ছে ।	Negative
2252	পাপন এবারও বিনাভোটে সভাপতি হয়েছে!কিন্তু কেন?	Negative
2253	কিউরেটর আসলেই সমস্যা করছে....	Negative
2254	টাইম টু ফায়ার আউট গামিনী...ভেরী হাই টাইম	Negative
2255	আমার তো মনে হইতেছে বাংলাদেশ জিতবে ইনশাআল্লাহ।।	Positive
2256	কেউ কেউ বলতে ও শুনেছি বাংলাদেশ কন্ডিশন এর কাছে হেরে গেছে!!	Negative
2257	মরা সৌম্য সাব্বির কাউকে হারাইতে চাই না।	Negative
2258	শ্রীলঙ্কার ব্যাটসম্যানরাও একই পিচে খেলছে।	Negative
2259	লেগ স্পিনারের জন্য শেন ওয়ার্ন, অফ স্পিনারের জন্য মুরলিধরণ আর ফিল্ডিং কোচ হিসেবে জন্টি রোডসকে চাই।	Positive
2260	বাংলাদেশ নিজের ঘরেই গর্জণ দেয় বেশি।	Negative
2261	"ভাই ""ঠাণ্ডা মাথা"" আর ""বাংলাদেশ ক্রিকেট টিম"" এই শব্দগুলা এক বাক্যে বসে না। লুল|"	Negative
2262	আমরা যখন 110 রানে অলআউট হয়ে গেছি তখনই হেরে গিয়েছি এখন শুধু শুধু লম্ফঝম্প করে লাভ নাই	Negative
2263	বরং পরাজয়ের ব্যবধান টা যাতে কম হয় সেদিকে লক্ষ্য রাখা উচিত!	Negative
2264	৪র্থ ইনিংসে ৩০০রান করে জেতার আশা, ক্রিকেট জ্ঞান এর অভাব আছে বোধকরি।	Negative
2265	গত কিছু ম্যাচ হারার পিছনে এমন বেতাল উইকেট ই দায়ী	Negative
2266	মিরাজ বলিং হয়েও প্রথম ইনিংস এ যে বাটিং টা করছে, এই বাটিং টা আমাদের ব্যাটসমেনরা করতে পারলে আজকে আমাদের এই অবস্থায় থাকা লাগতো না।	Negative
2267	চাপাবাজি বাদ দিয়া খেলায় মনোযোগ দেন, নিজেদের সম্মান বাচান, দেশের সম্মান বাচান।	Negative
2268	সাকিব ছাড়া বাংলাদেশ ৫৩ টেস্ট খেলেছে জিতেছে মাত্র ১টা	Negative
2269	। সাকিবসহ বাংলাদেশ ৫১ টেস্ট খেলেছে জিতেছে ৯ টা ।	Negative
