id	text	label
2443	এক কথাই অসাধারন	Positive
2444	এইমহিলা মাকিৱদালাল আৱ এমৱান হল টিকাদাৱ	Negative
2445	yousuf farid জনাব আপনি আপনার প্রথম কমেন্ট টা ভালো করে আবার পডেন ,তাহলেই বুঝতে পারবেন আপনি কি বলেছেন ৷	Neutral
2446	খুব ভালো লাগল	Positive
2447	গাজাখোরী গল্প!!! ফাউল অভিনয়!!! গল্প আর খুজে পায় না নাকি!!! ফাজলামী যত্তোসব!!!	Negative
2448	ইলিয়াছ ভাই আপনে অনেক ধন্যবাদ৷	Positive
2449	Cry Mind আমি আর আমার দশ বন্দু জাতীয় দলটিকে রিপ্লেস করলে, মেয়েদের কাছে হারা তো দুরের কথা অন্তত এশিয়াকাপ পর্যন্ত নিয়া যাইতাম বাংলাদেশরে।	Neutral
2450	আওমীলিকের নেতা কর্মিরা জতো টাকাই আর্থোসাত করে লুটিয়ে লোক না কেনো তাদের কুনো লাভ হবেনা	Negative
2451	শালার গুষ্টিরা কামটা করল কি শেষমেশ নায়ক মাইরা ফালাইলো	Negative
2452	জয় বাংলা!!	Positive
2453	নাটকের শেষটা ভালো হলে ভাল হত না??? :(	Negative
2454	মীর জাফরকে জুতার মালাপড়ানো হউক।	Negative
2455	সব কিছুতে লাভ ক্ষতি ভাবলে চলেনা।হক ব্যয় বহল তার পর ও নিজের।	Neutral
2456	স্যাটেলাইটে লেখা,বঙ্গবন্ধু বানা টা ভুল	Negative
2457	প্র‍্যাক্টিক্যাল শিক্ষায় জোর দেওয়া উচিৎ। সৃজনশীল ৫ টা এমসিকিয়ু ৫০ করা উচিৎ। ক্লাসে স্যার এসে চুল বুঝায়। প্রাইভেট গিয়ে বুঝে নিতে হয় মোটা টাকা দিয়ে। ব্যাবহারিক এর টাকা কোথায় জায়। ল্যাবের করুণ অবস্থা।	Negative
2458	akbar hossin নিজে ভালো হন তাইলে অন্যরাও ভালো হবে।পুলিশ খারাপ কারন আপনে খারাপ তাই মনে হয়	Neutral
2459	আমি ছাত্রলীগ এর পক্ষে আছি অবশ্যই। তবে জাফর ইকবাল ভালো?? কি খারাপ???	Neutral
2460	তোগ জন্য সরকার আর কি করবে???	Neutral
2461	কিসব মন্ত্রী-মিনিস্টার ,কি মুখ ,গরুর পুটকি এর থেকে ঢের ভাল। ঠেটঢের করে গোবর পরে তবু অনেক মার্জিত	Negative
2462	সালাম স্যার	Positive
2463	মহান একজন মানুষ স্যার আাপনি	Positive
2464	List 10 মিনিট মোটেও ভালো লাগি নি ।	Negative
2465	"নুসরাত ফারিয়ার ""পাটাকা"" গানটা দেখলাম ইউ টিউবে। ""পাটাকা"" শব্দটার সাথে প্রথম পরিচয় কোলকাতা ক্লাবে। আমার মতো মদ্যপানে নিরাসক্ত সংগীর জন্য কোন নিরামিষ পানীয়ের অর্ডার দেয়া যায়, সেটা চিন্তা করতে করতে আমার বন্ধুরা ""পাটাকা"" অর্ডার দিলেন। সোডা ওয়াটারের মধ্যে নানা মশলা মিশিয়ে তৈরি এই ""পাটাকা""। দারুণ স্বাদ, যাকে বলা যায় ট্যানটালাইজিং। পাটাকা মানে কী, জানতে চাইলে বন্ধুরা বললো এটা পটকা বা ফায়ার ক্র‍্যাকার্সের হিন্দুস্তানি উচ্চারণ। আর আরেকটা মানে আছে সেটা হচ্ছে পাঞ্জাবী স্ল্যাং। হট গার্লকে পাঞ্জাবী ভাষায় লোফার পোলাপাইন ""পাটাকা"" বলে। নুসরাত ফারিয়ার গানে পাঞ্জাবী স্ল্যাং টাই ব্যবহার করা হয়েছে। সে নেচে নেচে ঘোষণা করছে, যে সে ""পাটাকা"" হয়েছে। এভাবেই বাংলাদেশে অপরিচিত এই শব্দটাকে বাংলা ভোকাবুলারিতে ঢুকিয়ে দেয়া হবে। ছাত্রলিক মার্কা পোলাপাইন রাস্তায় মেয়েদের ""পাটাকা"" বলে ডাকবে। কেউ কেউ নুসরাত ফারিয়ার মতো ""পাটাকা"" হওয়ার আপ্রাণ চেস্টায় নিয়োজিত হবে। এই গানটার সাথে নুসরাত ফারিয়া না নাচলে বাংলাদেশে এই গানটা এতোটা পরচিতি পেতোনা। আমাদের দেশের মেয়েদের অরুন্ধতী রায় বা বেগম রোকেয়া না বানিয়ে পাঞ্জাবী ""পাটাকা"" বানানোর উস্কানি দেয়া হবে। আর নুসরাত ফারিয়ারা অল্প পয়সায় বিক্রি হয়ে পাছা দুলায়ে সেই এজেন্ডা বাস্তবায়ন করবে। উর্দু হরফে বাংলা লেখানোর শয়তানী বাস্তবায়িত না হলেও; হিন্দুস্থানি ভোকাবুলারিতে বাংলা বলানোর প্রজেক্ট এভাবেই এগিয়ে চলবে।"	Negative
2466	আপনার মত মানুষ আসে বলেই ইসলামের এই অবস্থা । গালি না দিয়ে ঠাণ্ডা মাথায় প্রকাশ করা উচিত ছিল । গালি দাওায় কোন না কোন নাস্তিক ইসলামের বিরুধে কথা বলার সাহস পাবে ।	Negative
2467	Munem Shahariar ভাইয়া শিট না চুদাইয়া শাকিব খান এর ছবি নিয়া ট্রল চুদান	Negative
2468	সবগুলো ভুয়ো মামলা	Negative
2469	মদ মদ রে ভাই?? খাইছে কি? জাপান করিয়া যদি চায় বাংলাদেশ কে কান্দাতে পারবে।	Negative
2470	প্রিয় তুষার ভাই,ডিম কি ৩ টাকার হয়??? :v	Negative
2471	মিনার ফরেভার , ঝুম গানটাও আমার ফরেভার।	Positive
2472	India চুর	Negative
2473	বাংলাদেশ ক্রিকেট দল শুধু ক্রিকেটই খেলতে জানেনা, ফুটবলও খেলতে জানে। একটি গুছানো ফুটবল খেলা উপভোগ করলাম। অসাধারণ	Positive
2474	বন্ধুরা আমার চ্যানেল টি সবাস্ক্রাইব করুন আপনাদের ভালোবাসা পেলেই আমি ভিডিও আপলোড	Neutral
2475	সবার সাথে আমিও একমত	Neutral
2476	যাদের এতই ঘেন্না তারা আইপিএল না দেখলেও পারে	Neutral
2477	সরকারি লাইসেন্স ছাড়া মদ বিক্রি অবশ্যই দন্ডনীয় অপরাধ।	Neutral
2478	Rubaiya Tabassum হুম তাই তো দেখছি	Neutral
2479	আহা ফেসবুক! শুভকামনা রইলো তালাশ টিম	Positive
2480	সময় যখন ক্রিকেট পাগলদের তখন কেন ফুটবল নিয়ে আনাগোনা	Negative
2481	ভাই চালিয়ে যান	Positive
2482	আইন দিয়ে কোন কিছু হবে না, আগে করমোসংস্থান এর ব্যবস্থা করতে হবে!	Neutral
2483	ভালো হতে ফয়সা লাগে না।	Neutral
2484	নোকিয়া ৩ এর রিভিউ	Neutral
2485	ভালবাসা।। স্যার	Positive
2486	ভাই এই কমেন্টগুলো দেখলেইতো বুঝা যায় কার সাপোর্ট বেশী। নাস্তিকদের নাকি আলেমদের	Neutral
2487	Vai tut tut tut এটা ভালো লাগলো না	Negative
2488	ছাগলে কিনা খায় পাগলে কিনা বলে	Negative
2489	অসাধারণ একটা কাহিনী খুব ভালো লেগেছে??	Positive
2490	অপুকে মুসলমানি করাতে হবে,	Negative
2491	জয় জনগন ঠেলা সামলা	Negative
2492	কেনো ভায়া? আলি	Neutral
2493	শিক্ষা বেড়েছে ঠিক কিন্তু, আদর্শ শিক্ষা বাদ পড়ে গেছে	Negative
2494	দেশ গড়েছেন তারেক জিয়া, নেতা মোদের জোনায়েদ জিয়া। আমলীগ নাস্তেক, বিম্পি মোনাফেক। এরদোয়ানের শাসন চাই। আল্লাহর আইন চাই।	Negative
2495	Reference link দিয়ে কথা বলবেন, এভাবে কথা বলে দেশের উন্নতি দুরে ঠেলে দিবেন না, প্রতিটা জিনিসেই কমবেশি নেগেটিভ, পজিটিভ থাকে!!	Neutral
2496	নাটকটা এককথায় খুবই চমৎকার।	Positive
2497	এই বুড়ো বয়সেও ফিলিংছে আছি । উলটা পালটা কি প্রশ্ন করেন ?	Negative
2498	আস্সালামুআলাইকুম ভাইয়া, আপনার অনেক ফলোয়ার, আপনি দয়া করে ইসলাম নিয়ে ভিডিও বানান, যেই ভিডিও তে মানুষ নামাজ, কুরআন, সুন্নাহ সম্পর্কে জানবে, তাহলে আপনার মাধ্যমে আপনার অনেক ফলোয়ার যারা আপনাকে ভালোবাসে তারা অনেক বেশি উপকৃত হবে। জাজাকাল্লহ খায়ের।	Positive
2499	পুরো নাটক আমার আমার কাইনি ছিল ।But শেষে কি হল । আমি কি মরে যাব । Boos	Neutral
2500	গানটা এতোটাও খারাপ না।। আমার মতে অনেক ভালো	Positive
2501	এতো সুন্দর হয় কিভাবে একটা গান ? যতবার শুনেছি এক জীবনে তত কদম হাটলে চাঁদে চলে যেতাম শিওর । দ্যাট সং মেক মি আ গ্রেট ফ্যান অব অর্ণব সিন্স টু থাউজেন্ড সেভেন । পুরনো হবে না রুদ্র মুহাম্মদ শহীদুল্লার ভালো আছি ভালো থেকোর মতই :) আর ডিজলাইক দেয়া পাবলিকগুলোকে দয়া করে কেউ প্রান গোপাল দত্তের কাছে পাঠিয়ে দিয়েন	Positive
2502	সবি ঠিক আছে অবস্থান নিয়ে আমার সংশয় রয়েছে, অবস্থান হলো কেনো? পূর্ব থেকে দ্রাঘিমাংশে অর্থাৎ বাংলাদেশের নিজস্ব অবস্থানে হলো না কেন? কেউ সঠিক উত্তর জানলে জানাবেন	Neutral
2503	মতিয়া নয়তো সুতিয়া তাই	Negative
2504	"যত অপ্রাসঙ্গিক কথা বলে এই ইমরান। যেমন ""নারী ডাক্তার ছাড়া কিন্তু উনারা দেখান না""। অসভ্য"	Negative
2505	মুফতি সাহেব দেখি গায়ের জোরে মিথ্যা বলেই যাচ্ছে। এই যদি হয় আলেমদের চরিত্র!! এদের কারনেই আজ শান্তির ধর্ম ইসলাম কলঙ্কিত হচ্ছে।	Negative
2506	কিন্তু	Neutral
2507	ভাইয়া Nokia 8 না কি One Plus 5T?কোনটা ভালো হবে?	Neutral
2508	আশা করি খুব ভাল হবে কারণ Apurba vai	Positive
2509	সেটালাইট খুব ভালো কথা কিনতু মানুষসে কি উপুকার হবে	Neutral
2510	চমৎকার বাল মারা ফিনিশিং	Negative
2511	বাংলাদেশে বলে কথা	Neutral
2512	এই শালা জারজ ইমরান,	Negative
2513	ধণ্যবাদ জনাব আসিফ নজরুলকে সাহসিক বক্তব্যের জন্য	Positive
2514	প্রতিটা মুহূর্তে প্রেমে পড়েই গেছি আমি।অসাধারণ একটা নাটক দেখলাম। আর নিশো ভাই তো	Positive
2515	এসব মাগিরে কুততা দিয়ে গুয়া মাড়া দরকার।	Negative
2516	ভাই আমি আপনাকে আমার এফবি id (black hole) থেকে ADD সেন্ড করছি। kindly accept করে আমি আপনার একজন ভক্ত। ভাল থাকবেন। আপনার জন্য শুভ কামনা রইল।	Positive
2517	খুব ভালবাসি আপনাকে, আপনার কথা গুলো অনুপ্রেরনা যোগায়।	Positive
2518	মিউজিক ভিডিওটার কনসেপ্টটা ঠিক বুঝতে পারলাম না :(	Negative
2519	প্রধানমন্ত্রী শেখ হাসিনাকে ধন্যবাদ ছোটলোকের পাঠানোর জন্য ইন্টারনেট সুবিধার জন্য	Positive
2520	সাবাস ভাই ঠিক বলছেন। জাফর মুসলিম নামের একটা সয়তান	Neutral
2521	অশিক্ষিত, মুর্খ, জঙ্গি জামাত সাপোর্টাররা জাফর ইকবালকে সহ্য করতে পারেনা। এই কমেন্ট সেকশনেই তাদের কুৎসিত কমেন্ট দেখে হাতে নাতে প্রমাণ পাবেন।	Negative
2522	প্রিও তুষার ভাই ।।। অনেক দিন পর আপনার কন্ঠ শুনে খুব ভাল লাগছে	Positive
2523	nowsher siraj শ্রী পুর	Neutral
2524	সানি লিওনের নকল করলেই সানি লিওন হওয়া যায়না। তা ছাড়া এখানে আল্লাহ খোদার নাম নিয়ে জঘন্য কাজ করেছে।	Negative
2525	নোট ৫ প্রো ৪/৬৪ --২৩০০০ আর ৬/৬৪ --২৭০০০ টাকা	Neutral
2526	বিতর্কিতভাবে নির্বাচিত হবার পরও শুধু শুধুই ক্ষমতায় টিকা নাই, যা উন্নয়ন করছেন প্রধানমন্ত্রী তা পরবর্তী যেকোন সরকারের জন্য এক আদর্শ	Negative
2527	love u boss,,,,,,অপূর্ব	Positive
2528	আরে হারামজাদা নাস্তিক রা,, বিভিন্ন বানোয়াট কথার মাধ্যমে আল্লাহর একজন আলেমকে অপমান করা ছুটায় যাবে তোদের। এমন তো না যে সারা জীবন বাঁচি থাকবি তোরা। একদিন না একদিন তো মরবিই নাস্তিক তোরা। যেদিন-যখন মরবি ঠিক তখন থেকেই হারে হারে উপলব্ধি করতে পারবি তোরা যে জাহান্নামের শাস্তি কতটা কঠোর ও	Negative
2529	অস্থির নাটক , অনেক ভাল লাগলো । ধন্যবাদ	Positive
2530	এদের টাকা দিয়ে পুষে	Negative
2531	মিথ্যাচার হচ্চে এই আমলে	Negative
2532	হালার পুত তিমি একটা পাগল	Negative
2533	Md খাইছি তােরে tor moto bolder bujer dorker nai	Negative
2534	ইমরান কুত্তার বাচ্চা	Negative
2535	বাংলাদেশের নাটক গুলা দেখার প্রত্যকটা নাটক গুলা অনেক	Positive
2536	যে চাএ চাএি শিখ্খকের শম্মান দিতে পারে না তাদের আবার কোটা কিচের।	Negative
2537	আশরাফুল ভাইকে আবার বাংলাদেশ জাতীয় দলের হয়ে আন্তর্জাতিক ম্যাচ খেলতে দেখতে চাই	Neutral
2538	স্যালুট শুভ ভাই	Positive
2539	আফরান নিশো আর তানজিন তিশার অসম্ভব সুন্দর একটা নাটক। love u Afran Nisho এভাবেই আমাদের জন্য সুন্দর সুন্দর নাটক উপহার দিয়ে যাও যেটা থেকে আমরা কিছু শিখতে পারি, জানতে পারি।।।	Positive
2540	অমাদের নতুন ব্যান্ড এর লিংক। এখানে Frinds নিয়ে নতুন গান তৈরি করে uplod করা হয়… pliz লিংকে ক্লিক করুন	Neutral
2541	ঠিক আছে	Neutral
2542	আজ আট বছর ধরে আমার একমাত্র ওয়েলকাম টিউন - হাসিমুখ।গানটা কতটা পছন্দের তা বোঝাতে এই একটা কথাই যথেষ্ট।	Positive
2543	বে।পরদা।মহিলার।সামনে।হুজুরের।আলোচনা।ঠিক।হয়নাই	Negative
2544	youtube search করে দেখ ভূতের বাচ্চা সোলায়মান নাটক, কোন নাস্তিকতা নাই	Neutral
2545	আহা ফেসবুক পর্ব ৩ দেখার অপেক্ষায় তাকালাম।	Positive
2546	ভাল লাগল স্যার	Positive
2547	সুয়ার বাচচা তুই আজ এখানে আজ কথা বলতে পারছিস কার জন্য শেখমুজিবর এর জন্য	Negative
2548	প্রতিবন্দীদের জন্য ১%-জেলা+ নারী কোটা -২০% ।অাহারে কী সিস্টেম ??	Negative
2549	Prottay Raj এই গালা গালি করেন কেন লিটন এর কৃতিত্ব তো কেউ না বলেনি তাহলে ব্যবহার খারাপ কেন	Negative
2550	অনেক সুন্দর	Positive
2551	কুত্তার বাচ্চা নাস্তিকের জন্ম কাফেরেরা।	Negative
2552	বেয়াদবের ঘরে তো বেয়াদব ই হয়।	Negative
2553	Shamim Hasan ভালোবাসার সকল রকমের ভিডিও পেতে আমাদের চেনেলে ঘুরে আসুন।	Neutral
2554	শালা, চোরের মায়ের বড় গলা।	Negative
2555	যথার্থ বলেছেন। টিউলিপ সিদ্দিকী গোয়া বিক্রি করে। গোয়া বিক্রি করিন্নার কাছে মাহমুদুর রহমান যাওয়ার প্রশ্নই আসে না।	Negative
2556	তারেকের কথা কেন বলেন তারেক তো একটা চোর	Negative
2557	১ টা টিউশন ১৫০০০ টাকা! ঢাকা শহরে এমন টিউশনও আছে নাকি!?	Neutral
2558	anamil anamil অবশ্যই রাজাকার ছিলো	Negative
2559	তোরা আর কত দেশটাকে লুটে খাবি আল্লাহ্‌ তোদের কি হাল করবে দেখবি বেশি সময় নাই।	Neutral
2560	নাস্তিক তিনটি নয় তিন লক্ষ হলেও মোমিন এক জনের পায়ের ধূলির সমান হতে পারবেনা	Positive
2561	১৩ তম নিবন্ধন ধারিরা প্রিলি, রিটেন, ভাইভা দিয়ে পাশ করে চাকরি পাচ্ছেনা, আপনি বলেছেন সরাসরি নিয়োগ দেওয়া দেওয়া হবে ৬ মাস হয়ে গেল এখনো চাকরি পাচ্ছেনা। বি সি এস এর আদলে পরিক্ষা নিয়ে ১৩তম দের চাকরি হচ্ছেনা। শিক্ষার মান বাড়বে কি ভাবে?????	Negative
2562	ওপারের নাথের লেখা জাতীয় সঙ্গীত প্রতিদিন গাইলে কি ছওয়াব হবে আর না গাইলে আল্লাহ কি নারাজ হবেন ?	Neutral
2563	সুন্দর	Positive
2564	question and analysis are not পুরায় বাল। এভিন লুইস আগা গোরাই	Negative
2565	ভাই এখানে ডিজলাইক দিয়েছে মমতাজ এর গান শোনার পাবলিকেরা	Negative
2566	২০০০ সনের b+ আর এখন কার দিনের golden a+চেয়ে বেশী মান রাখে।বরতমানের লেখাপরার মান খুবেই খারাপ	Negative
2567	আরে ছাগল বইটা পরে	Negative
2568	এক বৈশাখ, ৭১.	Neutral
2569	আওয়ামিলিগের জন্মই তো টা বল্লাম না।	Negative
2570	ঘোরার আনডা হবে	Negative
2571	মানুষ বলে আমরা ঢাকাইয়ারা নাকি গালাগালি বেশি করি।	Negative
2572	একটা নায়ক যে চরিত্রই করুক তার উচ্চারণ কবিদের মতো। অপূর্ব এই বিষয়টা নিয়ে কাজ করলে আরো পরিণত অভিনেতা হবে। আর গল্প আজাইরা। বাস্তবতার সাথে কোন মিল নাই। কোন বাপ সেরকম সুযোগ দিবেনা, আর কোন বেকার সেই সুযোগ ছাড়বেও না। ১৫০০০ টাকা (৬ষ্ঠ শ্রেণী), আমরা তো পাই না। যার বাড়ি জমি জমা আছে সে এই ৩০ বছর বয়সে এসে জানবে এমন না। অনেক আগে থেকেই জানবে। সব মিলিয়ে অন্যতম বাজে গল্প।	Positive
2573	আরে থামেন বীর বাঙগালী৷ জাতিকে আর কত নীচে নামাবেন?	Negative
2574	এসব মাগিরে কুততা দিয়ে গুয়া মাড়া দরকার।	Negative
2575	জানি না এখানে স্যার কতটুকু আবেগের কথা বলে ছিল, কিন্তু অনেকবার পুরো ভিডিও টা দেখে চোখের জল ধরে রাখতে পারিনি। এমন সম্পদ ও এ জাতি নিঃশেষ করে দিতে চায়। সত্যি আমরা কে চাই???	Negative
2576	যারা মাদকদ্রব্য কমিশনে কাজ করেন তাদেরকে আগে বিচারের আওতায় আনা দরকার।তাদের কাজটা কি শুধু আইন বাতলে দেওয়া?	Negative
2577	নজরূল স্যার সুন্দর সমাধান দেওয়ার কথা বলেছেন ধন্যবাদ	Positive
2578	মূরখ মন্এী ছাগল	Negative
2579	মেধাবী কথা বলতে চাইলে, বিরতি যেতে হয়, সুমির কথার স্টাইল হাহাহা	Positive
2580	সময়ের মতো সময় চলে যায় কিন্তু কিছু আবাল আলগা সিদ্দিক আবালি থেকে যায়।	Negative
2581	আরসাফুল ভাই তুমি এগিয়ে চলো আমারা আছি তোমার সাথে।।একমত হলে লাইক করবেন।।।।।	Positive
2582	shakil ahmed মাইরালা অামারে হানি খাই মরি রাই	Neutral
2583	সুমি কায়ছার কেমনে শহীদ পরিবারের লোক হলো? pls আমাকে একটু বলবেন।	Neutral
2584	"Admiral Ashik ""বিদেশী হোক কিংবা দেশী, এলকোহল পান করার অধিকার আছে সবারই! কিন্তু, তা নিজস্ব দ্বায়িত্বে! ""আর ব্যবসা করার জন্য অনুমোদন লাগে তা নিশ্চয়ই ভুলে গেলে চলবেনা!"" 'দুঃখজনক যে বিদেশী অনুমোদনহীন বার*/রেষ্টুরেন্টে এলকোহল সার্ভিস দেয়া হচ্ছে এ ব্যাপারে প্রসাশন কি ভূমিকা পালন করছে!?? 'আবার মিডিয়ার উপর চড়াঁও হচ্ছেন কেউ কেউ! ""এতো সাহস এদের আসে কোথথেকে!!??"" ""এই বিদেশীরাই তাদের দেশের নিয়ম ভংগো করতে দেবেনা,যেখানে তারা আমাদের দেশে করার সাহস পাচ্ছে!!"	Negative
2585	বয়রা মতিয়ার, শালি কান পরিষকার করেনা।	Negative
2586	খুব ভালো একটি নাটক	Positive
2587	বাংলাদেশ কে আমার সালাম ।।।। সরকার নিয়ে কথা বলতে চাই না।।। কে জানি জেলেই দিয়ে দেয় ভাল নিজেরা না বুঝলে কি দরকার সরকার।।।।। I love my country nothingss to কারণ আপন ভাই খুন করে অপর ভাইকে সেখানে এমন কথার মানে হয় সাবাই এক হও	Neutral
2588	খবরের।মারে।চুদি।আর।কিছু।আছে।	Negative
2589	ভালবাসার থেকে টিউশনি বড় সালা মের্ধা	Neutral
2590	nowsher siraj ইমরান ত্রইচ জারজ সন্তন তুই ত্রকটি নাস্তক তুই হিন্দু তোর মুখে মরজিদ কোরান শরিফের কথা মানা না গাদা কুকুরের বাচ্চ মুনাফেক আর তার সাথে দুই পতিতা মাগী	Negative
2591	'পাগলে কয় কি আর ছাগলেরা খায় কি'! !!!!!	Negative
2592	আরে ভাই ইমরানের গায়ে রাজাকারের রক্ত	Negative
2593	বেয়াদব আর বেতলব হেদায়েত পায় না।	Negative
2594	নাস্তিক জাপুর ইবাল	Negative
2595	"তাড়াতাড়ি ফিরে আসুক আশরাফুল"""	Neutral
2596	Mojibo Mojibor / মুজিবুর তুমি নিজে ভেবে দেখ এটা কি কমেন্ট করে	Neutral
2597	সজলের নাটক	Neutral
2598	শমী কাওয়া ফাজলামি চুদাও?? বাল উঠেনি এখনো?	Negative
2599	আশা করি ওই সময় টায় সবাই চোখ বন্ধ করে দেখেন তাহলে বুঝতে পারবেন আসলে রহস্য টা কি ছিলো,,	Neutral
2600	নওফেল প্রশ্ন ফাস করে পাস করছে	Negative
2601	অসাধারণ অপূর্ব ভাইয়ের অভিনয় apurbo no 1 actor	Positive
2602	ইমরান হাসৃমি আপনি দেকেন জনগন রা কি লিখে এটা ওয়ামিৃলিগ এর কিনা দেশ নাকি এটা জনগনের দেশ	Negative
2603	চুদির বেটি হাসিনা তর জালায় আর বাচিনা	Negative
2604	OnePlus 5T এর review চাই ATC ভাই রা	Neutral
2605	"লিটন আপনি কে আমি জানিনা। তবে মাঝে মাঝেই আমি আপনার ভিডিও দেখি।। আপনি প্রতিবাদ করেন, দেখে ভাল লাগে। কিন্তু কতটুকু যুক্তিসহ হয় সেটাই বুঝতে পারিনা। ""সোলায়মান "" যখন বলি তাতে করে নবীরর নাম বুঝায় না। এটা একটা নাম মাত্র। নবীর নাম বুঝাতে হলে আপনাকে সোলায়মান (আ:) লিখতে হবে। বাংলাদেশে হাজারো সোলায়মান আছে। সবাই কি ভাল মানুষ? সবাই কি নামের ককারনে নবী হয়ে গেলেন?? সোলায়মান নামধারী কোন মানুষ খারাপ কাজ করলে তাকে নিয়ে কি ব্যাজ্ঞ করা যাবে না? তিনি কি শাস্তি পাবেন না? নাকি তিনি শুধু মাত্র নবীর নামের কারনে পার পেয়ে যাবেন? আপনাদের মত কিছু মানুষের কারনে দিন দিন 'ইসলাম' ছোট হয়ে যাচ্ছে,এটা বুঝতে শিখুন।। আপনাকে দেখেত কেউ বুঝবেনা আপনি মুসলিম। না আছে আপনার দাড়ী না আছে লেবাস! শুরুতেই বললেন, শহীদ ভাইদের প্রতি শ্রদ্ধা, ভালবাসা! একবারো বললেন নাতো তাদের রুহের মাগফেরাত কামনা করছি, তাদের জন্য নামাজ পড়ে দোয়া করেছি! আগে নিজে ভাল হোন। আপনার বা আমার মুখে এই সব কথা মানায় না। তারপরেও বলছি কারন, আপনার যুক্তি আমার কাছে হাস্যকর মনে হচ্ছে। আর একটা কথা জাফর ইকবাল নাস্তিক কিনা সে তর্কে আমি যাবনা। না জেনে বলাটা মুর্খতা। তারপরেও মানলাম উনি নাস্তিক! একজন মুসলমান হিসেবে এতটুকু বুঝি, আমার উচিৎ তার জন্য প্রার্থনা করা যাতে তিনি দিনের পথে আসেন। তার যে মেধা আছে সেটা দিনের কাজে লাগুক, দেশের কাজে লাগুক, দশের কাজে লাগুক। আমিন।"	Negative
2606	ভাইয়া আমি গরিব তো, আপনাদের কাছে যদি iphone se সেট টা থাকে একটা রিভিও আগামি মাসে	Neutral
2607	ভাই অপূর্ব তোকে বুঝতে হবে কুকুরের পেটে ঘি হজম হয় না	Neutral
2608	শালারপুত ভালো করে কথাও বলতে পারে	Negative
2609	lol Sohag HMRA ,@ MIzan Rahman আপনারা মনে হয় কিছুটা বাজে মধ্যবিত্ত পরিবার থেকে উঠে এসেছেন তাই আপনাদের চিন্তা ভাবনা গুলাও নিম্নমানের এবং অনেক backdated । আপনারা বলেছেন যে যারা chance পায়না public university তে ঠিক তারাই private universityতে পড়েন ! তাই এই কথাটার কোন সঠিক যুক্তিকতা নাই এবং এর সঠিক reference ও দিতে পাড়বেন না। আমি নিজে গত ২০১৭-১৮ accademic year এ জাহাঙ্গীরনগর বিশ্ববিদ্যালয়ে chance পেয়ে ও বেক্তিগত কারনে ভর্তি হইনি ( তারা নিখিত পরীক্ষার ফল প্রকাশের পর ১60 জনের মতো নিয়েছে ২৮৫ জন থেকে) । তাছাড়া আমার জানা মতে এইরকম আনকে student আছে যারা বেসরকারি ইউনিভার্সিটি থেকে পাস করে বর্তমানে public university তেই পড়ছে ( জোরালো ভাবেই বলছি এইখানে public university বলতে DU ,JnU, JU, RU, CU, BUET, CUET, BUP, KUET, RUET, BIM & IBA chance নিয়ে পড়ছে) তাহলে আপনি এই ব্যাপারটাকে কি ভাবে নিবেন???? আরো জানিয়ে রাখা ভালো যে তারা এমনকি IBA এর মতো institutionএ MPhil করছে ! আর যদি আমার কথা বিশ্বাস না হয় তাহলে আপনারা physically বিশ্ববিদ্যালয় গুলোতে গিয়ে বর্তমান এবং প্রাক্তনিদের সম্পর্কে খবর নিন তাহলেই বুঝে জাবেন।plus এই পর্যন্ত কতো জন chance পেয়েও পড়েনি তার খবরটাও নিবেন। তাই বলবো এইভাবে আন্তাজি ঢিল ছুড়ে কিংবা মূর্খের অভিব্যক্তি না দেখিয়ে একটু জেনে বুঝে কথা	Negative
2610	হা হা হা সালার সব বাটপারি করতাছে বাংলাদেশে	Negative
2611	আপনি বা আপনার পরিবার কি বাল ফেলেছেন??	Negative
2612	Shoeb Ahmed আল্লাহ কে বয় কর একদিন হিসাব সভাই কে দিতে হবে এখানে জতো,লোক,কমেট,করেচে তুই শয়তান চাড়া সবাই এমরান শয়তান কে জুতা মারতে বলেচে এখনো সময় আচে আল্লাহ কাচে মাপচা আল্লাহ বড় দয়ালু ইসলামের পএে পিরে আয়	Neutral
2613	অবৈধ প্রতিমন্ত্রি	Negative
